,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,m49,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
subRegionCode,-0.1751432048849205,-0.15436494243461676,-0.1713526485260659,-0.14553333665471618,-0.18134718844718828,0.1524122165353816,-0.15241222056237685,-0.1687189755708827,-0.34727674481056986,-0.573752656562959,1.0,-0.07125213570480865,-0.1642487233941387,-0.17032875292067354,-0.18161445590624306,-0.13971609681065603,-0.16066009205987072,-0.12439603012641194,-0.12543641286108173,-0.17689262105140868,-0.1331640477756393,-0.17215848309464538,0.04835621216668898,-0.29362108532422543,-0.014793091827353172,0.23991763617938908,-0.35304648769065033,0.4808486531199253,0.3406177633412444,-0.0937969150451532,,-0.08186308526270165,-0.0404971790617888,0.07132791882141885,-0.13489355177674742,-0.07434104051451294,-0.05310608641808123,-0.02352950404971819,0.0223146534818472,-0.06958231669142224,-0.07434104051451276,0.09033617611579019,-0.023529504049717494,0.022314653481846018,-0.06958231669142198
m49,0.05003492601078532,0.13893849065656552,-0.06149216791982296,-0.056436351232772665,-0.059766990919379044,-0.06029978170695794,0.06029978141001044,-0.15923959808457436,-0.07573217206230423,-0.01630546227053178,-0.07125213570480865,1.0,0.16229464481810693,0.14495018051156464,-0.02114745173058076,0.1915470360734798,0.17194814958927424,0.04570941263684983,0.04956780998358465,0.20375613889179803,0.07701908012641669,-0.06106269919948089,0.13991878718764703,-0.06508729959902472,-0.034753986030876954,-0.026295777855704392,-0.13781344522326827,0.028677165226522233,0.0028862015019000178,-0.025962261198397795,,-0.07494822324485327,-0.02092161065328966,-0.0908436371038414,-0.019671911826583448,-0.1225731281533871,0.057720431871931537,0.0010115856182746786,0.0019047059020073085,-0.11757383267078811,-0.12257312815338713,-0.05421817148212832,0.001011585618275442,0.0019047059020075201,-0.1175738326707877
totalCases,-0.04616115218332962,0.1833632207658524,0.205027495787459,0.33825760497155893,0.0782880372023365,0.13573983861457045,-0.1357398403658456,0.18244765494450263,0.18228996218461768,-0.025891132671963458,-0.1642487233941387,0.16229464481810693,1.0,0.8801643206367746,0.6420738435213951,0.9787679978571477,0.9447520390972157,0.33088181078764267,0.41203964417169003,0.8675362804522962,0.028970802724620597,0.2021647459039089,-0.17407318721249623,0.3655807153809523,0.1148890007075814,-0.08319561907408111,0.00015909611471270769,0.10238958435916477,-0.36291349784697347,0.2239361167576246,,0.2530872651958498,-0.09044477219969682,-0.2501591813489988,0.2995253847179852,0.29944609063674743,-0.040830692354625574,0.1560713283558459,-0.11424200480837136,0.04034959956175739,0.2994460906367476,-0.3316192888004306,0.15607132835584528,-0.11424200480837099,0.040349599561757835
totalDeaths,-0.0451249074203693,0.1683121870979526,0.13299791513087392,0.2384871237841494,0.03563441367287746,0.14429299316690997,-0.144292995217495,0.2442311144112807,0.2399792296471967,0.050551895859706535,-0.17032875292067354,0.14495018051156464,0.8801643206367746,1.0,0.6770489787943432,0.8225323711367015,0.898384749996129,0.4425027956534443,0.7078483704154991,0.6995612455369308,0.02295137826747575,0.1300045811643976,-0.1694478532910823,0.41406374235558985,0.1070899979230904,-0.04396457478696094,0.03741158868733838,0.0855871722550641,-0.4039783712296991,0.22746515627771316,,0.2674208847219694,-0.1018895529511952,-0.22831026698671245,0.36147871206120163,0.31581746937673216,-0.03139790240668416,0.17908350163652093,-0.12567022499368055,0.011311793796814197,0.31581746937673216,-0.31146264259315243,0.17908350163652031,-0.1256702249936804,0.011311793796814639
totalRecovered,-0.050211866039522074,0.10782333498114292,0.4123182081064997,0.5355225553420209,0.27213582267523756,0.10148029947345383,-0.1014803037142744,0.2170167694224513,0.23351301274986197,0.10818142560904889,-0.18161445590624306,-0.02114745173058076,0.6420738435213951,0.6770489787943432,1.0,0.4723137945307565,0.6913016583468746,0.3433901507341505,0.4775408622442448,0.661796078098721,0.06862698352078814,0.40727411070895975,-0.13630724134177857,0.22997499685817588,0.14434256951522298,-0.08322785326374478,0.15748024358543392,-0.013894891359389904,-0.6271579060110717,0.40439574005316475,,0.3907037460558783,-0.10694134439273964,-0.2750746474072154,0.2831272480268922,0.3790258554043318,0.1394419649456047,0.17386969701601185,-0.12744423773600985,0.05695373702995837,0.3790258554043322,-0.3824951516860208,0.1738696970160116,-0.12744423773600963,0.05695373702995982
activeCases,-0.039602550838142694,0.18128913004286681,0.13369953896569542,0.2554537253854018,0.023442777172789035,0.12738343454865061,-0.12738343540145577,0.1478031312149421,0.1435954910128706,-0.061567980809142636,-0.13971609681065603,0.1915470360734798,0.9787679978571477,0.8225323711367015,0.4723137945307565,1.0,0.8970080259682968,0.27984804048818346,0.32757488167366006,0.8446004207582133,0.017680347697434404,0.13172650847551595,-0.16406555892145663,0.35450387364820224,0.09506085438691908,-0.0783927489494776,-0.0418755074353215,0.12095147805414472,-0.25116953402788345,0.15105036053516535,,0.18692838620047475,-0.07497899108377215,-0.2167859952428117,0.26413600912092317,0.24221323474134915,-0.08178035415642834,0.13134026514535557,-0.09650968268751307,0.033058534696802644,0.24221323474134926,-0.28159958953284925,0.13134026514535502,-0.09650968268751274,0.03305853469680278
criticalCases,-0.05199409271814921,0.17260654744736798,0.15645584507045718,0.25160868169234096,0.03561762319752912,0.14979374094557665,-0.1497937433664214,0.20674955950427537,0.19098482109179174,-0.0019265938262665436,-0.16066009205987072,0.17194814958927424,0.9447520390972157,0.898384749996129,0.6913016583468746,0.8970080259682968,1.0,0.39338920900448276,0.531149522307193,0.7876933151898905,0.00812388870046985,0.15461492575924746,-0.17300053659614956,0.3703326578467677,0.06585248426596214,-0.03005730583621612,-0.028598784145516535,0.10179536934115392,-0.3441049469376104,0.2272641215942565,,0.25118298928454985,-0.10251289794447803,-0.25374438689072143,0.347061246601498,0.31202845205743523,-0.08568586699337451,0.16791294922435704,-0.1224593338215279,0.008248353081868286,0.3120284520574354,-0.3424083814260767,0.16791294922435618,-0.12245933382152788,0.00824835308187061
casesMPop,-0.031692376231833845,0.5654673127428483,-0.11176684232254562,-0.08517083435756992,-0.12606376812823952,0.3607231219255608,-0.3607231186104791,0.5125250183119646,0.40759410762569237,0.31109005822027797,-0.12439603012641194,0.04570941263684983,0.33088181078764267,0.4425027956534443,0.3433901507341505,0.27984804048818346,0.39338920900448276,1.0,0.6798130929174412,0.2510665954325117,0.6437880506660912,-0.11398283726329189,-0.44904856124575826,0.49657748352815223,-0.10773848308437077,-0.024858593929796394,0.14334493326205697,0.2094428493662077,-0.3423069366792926,0.30388550684769333,,0.3684144501396911,0.6375197232199895,0.4167809618229665,0.7285144644978928,0.3634315693154151,0.17117289535836697,0.18561279441326867,-0.15914703926721765,0.1021716192223357,0.363431569315415,0.29125219778433736,0.1856127944132678,-0.159147039267217,0.10217161922233527
deathsMPop,-0.04348791992448363,0.27231499320127944,-0.05170383462148427,-0.019868583583611158,-0.07391273752885918,0.2329571176362527,-0.2329571169225104,0.38133428657076524,0.3639219589015093,0.23269932331539972,-0.12543641286108173,0.04956780998358465,0.41203964417169003,0.7078483704154991,0.4775408622442448,0.32757488167366006,0.531149522307193,0.6798130929174412,1.0,0.27194106278617086,0.12486207996580151,-0.054059352774122285,-0.25102133897617984,0.4710450314785344,-0.0017314326153940113,0.038219414686220296,0.18427429492013145,0.13128526828914525,-0.38138004609837334,0.24568806521071532,,0.3109929333616388,0.05597597090170765,0.043101189834608686,0.5261999956693924,0.323310843744824,0.10451311001289738,0.15837292501572606,-0.12212977743644358,0.062220200135410235,0.323310843744824,-0.052530142347602476,0.1583729250157259,-0.12212977743644368,0.062220200135409576
totalTests,-0.03869412575100671,0.24969449329773744,0.2273610887875806,0.4545383314483565,0.06953525856778348,0.17073867673946494,-0.17073867909776907,0.1654398057936534,0.22363324521033529,0.00904533556397476,-0.17689262105140868,0.20375613889179803,0.8675362804522962,0.6995612455369308,0.661796078098721,0.8446004207582133,0.7876933151898905,0.2510665954325117,0.27194106278617086,1.0,0.14287135707677576,0.22128680659100158,-0.1346312207825208,0.3391087495888637,0.11736947309103686,-0.032931025480852964,0.08937803230944463,0.048813064124110225,-0.396282384118957,0.21495626936748968,,0.24071695134607715,-0.11830828938052772,-0.2897750337351371,0.2714434361232201,0.28127720666086914,-0.0648570655616301,0.10399892960991762,-0.0670572209341618,0.06219283785314857,0.28127720666086947,-0.3695345029701546,0.10399892960991661,-0.06705722093416047,0.06219283785314813
testsMPop,0.05572366763433577,0.5347740480795737,-0.14338412412783227,-0.163314536457301,-0.11967679245504634,0.3684217704502275,-0.3684217672369911,0.3987858726122524,0.305956250939969,0.27366667946388223,-0.1331640477756393,0.07701908012641669,0.028970802724620597,0.02295137826747575,0.06862698352078814,0.017680347697434404,0.00812388870046985,0.6437880506660912,0.12486207996580151,0.14287135707677576,1.0,-0.14485642532631604,-0.2991092253521328,0.28539885142224264,-0.20246013104372823,-0.044543089487025456,0.10317215897149964,0.1513030455836936,-0.21363305389436163,0.03825013310492767,,0.03618028996305258,0.6253954140503456,0.4731192159589861,0.5058394296626555,0.02425476337763968,0.04178040015516051,-0.04667695334235661,0.021121250753186428,0.03189517998565091,0.024254763377639932,0.4476731866024373,-0.04667695334235784,0.021121250753188596,0.03189517998565046
calcPop,-0.01850889883938249,-0.15391310230666275,0.9998320049365917,0.9526982328424878,0.9668687969243738,-0.20975778577128756,0.20975778129131298,-0.17454262281415092,-0.10535389892075717,0.03684300414597493,-0.17215848309464538,-0.06106269919948089,0.2021647459039089,0.1300045811643976,0.40727411070895975,0.13172650847551595,0.15461492575924746,-0.11398283726329189,-0.054059352774122285,0.22128680659100158,-0.14485642532631604,1.0,0.137571287130676,-0.0565363199578954,0.150047800269761,-0.24817459500273828,0.1169160276420868,-0.12738968633221065,-0.40027484667921187,0.18706742458688394,,0.2032816334549891,-0.12398076483726381,-0.5471766669930538,-0.24972883376005747,0.13513841956974001,0.19465854380147232,0.07106187988542784,-0.07515978938087264,0.06777144612059884,0.13513841956974,-0.5709573496807908,0.07106187988542759,-0.0751597893808723,0.06777144612059786
pdi,0.060602874790551944,-0.2975735159513564,0.13669176204720915,0.1175961547534829,0.14295000080143547,-0.30401162000121534,0.3040116203041605,-0.45091594579139077,-0.42027827527589445,-0.054813493675175774,0.04835621216668898,0.13991878718764703,-0.17407318721249623,-0.1694478532910823,-0.13630724134177857,-0.16406555892145663,-0.17300053659614956,-0.44904856124575826,-0.25102133897617984,-0.1346312207825208,-0.2991092253521328,0.137571287130676,1.0,-0.6739589228506785,0.17706572784947003,0.2214947394635047,-0.010960754324492372,-0.3275434697066829,0.22334830515174214,-0.23613292404193376,,-0.31761684689465086,-0.2606012961903774,-0.3836936326319917,-0.4810754593747358,-0.35133060746972,-0.042142610141421344,-0.07270740186301364,0.02977589334306305,-0.23431681089629802,-0.35133060746972,-0.26490629239565994,-0.07270740186301515,0.029775893343064543,-0.23431681089629708
idv,-0.12270595571378774,0.4118389903321781,-0.0540404845627974,-0.024288418823588148,-0.07332771311023879,0.3494863501342808,-0.34948634876640194,0.4542423038782528,0.5511462754609703,0.2531840904611289,-0.29362108532422543,-0.06508729959902472,0.3655807153809523,0.41406374235558985,0.22997499685817588,0.35450387364820224,0.3703326578467677,0.49657748352815223,0.4710450314785344,0.3391087495888637,0.28539885142224264,-0.0565363199578954,-0.6739589228506785,1.0,0.024012501186265092,-0.22149954596551913,0.18934591462037187,0.20451324382492217,-0.32465254174450603,0.15028217284228415,,0.2755465677980066,0.18766665215513242,0.2264046277293063,0.5701050648361329,0.33822328342911523,-0.06134472824122335,0.22919647004608162,-0.1863832940894134,0.09947200994457954,0.33822328342911506,0.11456913772017725,0.2291964700460805,-0.18638329408941284,0.09947200994457871
mas,0.04067574874066907,0.0025592854441446925,0.15005544312044167,0.18541318389045627,0.10867569291401213,-0.04123263289834175,0.041232632452159294,-0.07836975465883107,-0.09123779948168612,-0.1064840755436703,-0.014793091827353172,-0.034753986030876954,0.1148890007075814,0.1070899979230904,0.14434256951522298,0.09506085438691908,0.06585248426596214,-0.10773848308437077,-0.0017314326153940113,0.11736947309103686,-0.20246013104372823,0.150047800269761,0.17706572784947003,0.024012501186265092,1.0,0.006509482650941662,0.010338432202509403,0.0302202738539447,-0.10310757301602319,-0.037134987322876685,,-0.039364132217709256,-0.16841805698876366,-0.3112315434417765,-0.14093448506831074,-0.016812611964847422,-0.07972799906951532,0.1305125175444822,-0.14620841338589552,-0.16620725128839453,-0.01681261196484765,-0.29767869428698646,0.13051251754448132,-0.14620841338589374,-0.1662072512883957
uai,-0.346101073788107,-0.1319371805067116,-0.24714325042203733,-0.22067354623075275,-0.25120337341272453,0.1450210762095295,-0.14502108289483284,0.04979042116351054,0.09586250067615693,-0.01887038814697753,0.23991763617938908,-0.026295777855704392,-0.08319561907408111,-0.04396457478696094,-0.08322785326374478,-0.0783927489494776,-0.03005730583621612,-0.024858593929796394,0.038219414686220296,-0.032931025480852964,-0.044543089487025456,-0.24817459500273828,0.2214947394635047,-0.22149954596551913,0.006509482650941662,1.0,0.02985001697927982,-0.1365470498074191,0.200101070706038,0.014263636686865828,,0.05288126482861704,-0.008997892681180224,0.1325284903374267,0.07521911412246102,0.0603161577601383,0.0644890229657551,-0.003630374959469138,0.0084266247046847,-0.020486515603036975,0.060316157760138496,0.11772091167016484,-0.003630374959471129,0.008426624704685373,-0.02048651560303611
ltowvs,0.15151363713528265,0.21505962761548425,0.12207836358383324,0.1378674378821526,0.09715938156392578,0.05300032675548755,-0.05300033289133762,0.30567334599903284,0.615423807311828,0.6750969720971925,-0.35304648769065033,-0.13781344522326827,0.00015909611471270769,0.03741158868733838,0.15748024358543392,-0.0418755074353215,-0.028598784145516535,0.14334493326205697,0.18427429492013145,0.08937803230944463,0.10317215897149964,0.1169160276420868,-0.010960754324492372,0.18934591462037187,0.010338432202509403,0.02985001697927982,1.0,-0.4619057900724647,-0.3305276375410408,0.10434294070546028,,0.14091668014272543,0.09958042347700855,0.1649266916884497,0.31435329272149104,0.12452477434417736,0.15348223821849383,0.11590036306687358,-0.16935953220018884,0.14862308429934667,0.12452477434417729,0.12731406667866974,0.11590036306687158,-0.16935953220018574,0.1486230842993445
ivr,-0.08604400345073747,0.3365162979526682,-0.12545597807396194,-0.07071551085772101,-0.1625409925371677,0.42540616602974257,-0.4254061622386175,0.17526169279816245,-0.07855897106439264,-0.41806984914199746,0.4808486531199253,0.028677165226522233,0.10238958435916477,0.0855871722550641,-0.013894891359389904,0.12095147805414472,0.10179536934115392,0.2094428493662077,0.13128526828914525,0.048813064124110225,0.1513030455836936,-0.12738968633221065,-0.3275434697066829,0.20451324382492217,0.0302202738539447,-0.1365470498074191,-0.4619057900724647,1.0,0.015785945990875145,-0.007864714814065336,,-0.015180988053635098,0.08980847988329482,0.052460114177544356,0.10719051356180602,-0.03882661920210514,-0.013355055365063682,-0.10222064262877453,0.15417871477275544,-0.06930200984175235,-0.03882661920210518,0.05358486978465492,-0.10222064262877416,0.15417871477275477,-0.06930200984175286
date,-0.17708223816318533,-0.43723518799512145,-0.4067802604086752,-0.5190361876643157,-0.27520073265845135,-0.4063996440948082,0.40639964367821696,-0.5129576447593243,-0.4834583904374646,-0.3424694393260237,0.3406177633412444,0.0028862015019000178,-0.36291349784697347,-0.4039783712296991,-0.6271579060110717,-0.25116953402788345,-0.3441049469376104,-0.3423069366792926,-0.38138004609837334,-0.396282384118957,-0.21363305389436163,-0.40027484667921187,0.22334830515174214,-0.32465254174450603,-0.10310757301602319,0.200101070706038,-0.3305276375410408,0.015785945990875145,1.0,-0.4654988392410428,,-0.4824443575584798,0.04178470783487331,0.16254865918025302,-0.46063650652229354,-0.42163702718124785,-0.33184626152461966,-0.16369239529370214,0.1699035857470259,-0.24041996804768742,-0.421637027181248,0.28356176498079894,-0.16369239529370072,0.16990358574702358,-0.2404199680476865
cases,-0.14130860809027038,0.14939328966819257,0.18728491876856476,0.24850348546953335,0.11963218924988764,0.1694692267127215,-0.16946923071464493,0.22909644835699153,0.15460396540559104,0.16169320976829288,-0.0937969150451532,-0.025962261198397795,0.2239361167576246,0.22746515627771316,0.40439574005316475,0.15105036053516535,0.2272641215942565,0.30388550684769333,0.24568806521071532,0.21495626936748968,0.03825013310492767,0.18706742458688394,-0.23613292404193376,0.15028217284228415,-0.037134987322876685,0.014263636686865828,0.10434294070546028,-0.007864714814065336,-0.4654988392410428,1.0,,0.9218149559745926,0.08956425537654185,0.02815182946751284,0.36599723347895874,0.8577278459561021,0.6340979034933248,0.14371924473519043,-0.10544556653534053,0.5317337981967554,0.8577278459561015,-0.2177814243058236,0.1437192447351884,-0.10544556653533935,0.5317337981967591
daysGT100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logCases,-0.26099961216959305,0.17173880418800763,0.2033882627553924,0.26291300239316334,0.13670576365247697,0.20685879934273452,-0.2068588038887601,0.27526341180685043,0.23059708774271312,0.16584927125160814,-0.08186308526270165,-0.07494822324485327,0.2530872651958498,0.2674208847219694,0.3907037460558783,0.18692838620047475,0.25118298928454985,0.3684144501396911,0.3109929333616388,0.24071695134607715,0.03618028996305258,0.2032816334549891,-0.31761684689465086,0.2755465677980066,-0.039364132217709256,0.05288126482861704,0.14091668014272543,-0.015180988053635098,-0.4824443575584798,0.9218149559745926,,1.0,0.09332435669018266,0.02603536233568787,0.44327454440715497,0.9540786109243176,0.5979295701788683,0.2385282185351573,-0.17483037920479363,0.5674071921104731,0.9540786109243176,-0.2510836112466936,0.2385282185351538,-0.17483037920479136,0.5674071921104755
casesPop,-0.027400839088977724,0.38698260188888467,-0.12329339883375076,-0.1416947459198739,-0.09955605708960857,0.2126503095808729,-0.21265030668523532,0.2522112965993272,0.18767677788981846,0.19235718663334667,-0.0404971790617888,-0.02092161065328966,-0.09044477219969682,-0.1018895529511952,-0.10694134439273964,-0.07497899108377215,-0.10251289794447803,0.6375197232199895,0.05597597090170765,-0.11830828938052772,0.6253954140503456,-0.12398076483726381,-0.2606012961903774,0.18766665215513242,-0.16841805698876366,-0.008997892681180224,0.09958042347700855,0.08980847988329482,0.04178470783487331,0.08956425537654185,,0.09332435669018266,1.0,0.5982294084252702,0.3816928377502549,0.08993610726333798,0.10288200724239985,0.05286824593680385,-0.06508031114782406,0.06289866538576795,0.08993610726333781,0.5519923195172747,0.05286824593680382,-0.06508031114782395,0.06289866538576773
